league,team_0,team_1,kick_off_epoch,kick_off_timestamp,home_team,bookmaker,odds_0,odds_1,odds_2,odds_0_or,odds_1_or,odds_2_or,bookmaker_margin,stripped_0,stripped_1,stripped_2,target_0,target_1,target_2
La Liga 2 - Spain,RCD Espanyol,Sabadell FC,1613833200,2021-02-20 15:00:00,RCD Espanyol,Betfair,1.46,8.8,4.4,0.684931506849315,0.11363636363636363,0.22727272727272727,1.025840597758406,0.6676783004552351,0.11077389984825493,0.22154779969650987,1.4977272727272728,9.027397260273972,4.513698630136986
La Liga 2 - Spain,RCD Espanyol,Sabadell FC,1613833200,2021-02-20 15:00:00,RCD Espanyol,Matchbook,1.48,9.0,4.5,0.6756756756756757,0.1111111111111111,0.2222222222222222,1.009009009009009,0.6696428571428572,0.11011904761904762,0.22023809523809523,1.4933333333333332,9.08108108108108,4.54054054054054
La Liga 2 - Spain,RCD Espanyol,Sabadell FC,1613833200,2021-02-20 15:00:00,RCD Espanyol,Unibet,1.44,6.75,4.1,0.6944444444444444,0.14814814814814814,0.24390243902439027,1.0864950316169828,0.639160257742673,0.1363541883184369,0.22448555393889008,1.5645528455284552,7.333841463414635,4.454629629629629
La Liga 2 - Spain,RCD Espanyol,Sabadell FC,1613833200,2021-02-20 15:00:00,RCD Espanyol,888sport,1.43,6.75,4.0,0.6993006993006994,0.14814814814814814,0.25,1.0974488474488475,0.6372057348516137,0.13499321493893443,0.22780105020945188,1.5693518518518519,7.407779720279722,4.38979538979539
La Liga 2 - Spain,Albacete,Sporting Gijón,1613841300,2021-02-20 17:15:00,Albacete,Paddy Power,3.6,2.15,2.75,0.2777777777777778,0.46511627906976744,0.36363636363636365,1.1065304204839088,0.2510349219828044,0.4203375437851608,0.32862753423203483,3.9835095137420713,2.379040404040404,3.0429586563307494
La Liga 2 - Spain,Albacete,Sporting Gijón,1613841300,2021-02-20 17:15:00,Albacete,Betway,3.75,2.25,2.75,0.26666666666666666,0.4444444444444444,0.36363636363636365,1.0747474747474746,0.24812030075187974,0.4135338345864662,0.3383458646616542,4.030303030303029,2.418181818181818,2.955555555555555
La Liga 2 - Spain,Albacete,Sporting Gijón,1613841300,2021-02-20 17:15:00,Albacete,Betclic,3.68,2.26,2.81,0.2717391304347826,0.4424778761061947,0.35587188612099646,1.0700888926619738,0.25394070744795705,0.4134963731895938,0.3325629193624491,3.937927124996064,2.4184008974160607,3.0069497883801466
La Liga 2 - Spain,Albacete,Sporting Gijón,1613841300,2021-02-20 17:15:00,Albacete,Betfair,3.9,2.3,2.9,0.25641025641025644,0.4347826086956522,0.3448275862068966,1.0360204513128053,0.24749536178107606,0.4196660482374768,0.3328385899814471,4.04047976011994,2.382847038019452,3.004459308807135
La Liga 2 - Spain,Albacete,Sporting Gijón,1613841300,2021-02-20 17:15:00,Albacete,1xBet,3.66,2.3,2.94,0.27322404371584696,0.4347826086956522,0.3401360544217687,1.0481427068332678,0.2606744691677846,0.414812416153953,0.3245131146782625,3.836202307009761,2.410728225716516,3.0815395580898075
La Liga 2 - Spain,Albacete,Sporting Gijón,1613841300,2021-02-20 17:15:00,Albacete,Marathon Bet,3.68,2.28,2.95,0.2717391304347826,0.4385964912280702,0.3389830508474576,1.0493186725103105,0.2589672113474303,0.41798216568357177,0.32305062296899784,3.861492714837943,2.392446573323508,3.095490083905416
La Liga 2 - Spain,Albacete,Sporting Gijón,1613841300,2021-02-20 17:15:00,Albacete,Bet Victor,3.7,2.25,2.88,0.27027027027027023,0.4444444444444444,0.3472222222222222,1.0619369369369367,0.25450689289501593,0.4185224460940262,0.326970661010958,3.9291666666666663,2.389358108108108,3.058378378378378
La Liga 2 - Spain,Albacete,Sporting Gijón,1613841300,2021-02-20 17:15:00,Albacete,Sky Bet,3.5,2.15,2.88,0.2857142857142857,0.46511627906976744,0.3472222222222222,1.0980527870062753,0.26020086565533473,0.42358280455519604,0.3162163297894693,3.8431847545219635,2.360813492063492,3.1623920265780727
La Liga 2 - Spain,Albacete,Sporting Gijón,1613841300,2021-02-20 17:15:00,Albacete,Matchbook,3.94,2.35,2.88,0.25380710659898476,0.425531914893617,0.3472222222222222,1.026561243714824,0.24724010199384822,0.4145217029173456,0.33823819508880626,4.044651300236406,2.4124189227298363,2.956496381898693
La Liga 2 - Spain,Albacete,Sporting Gijón,1613841300,2021-02-20 17:15:00,Albacete,Unibet,3.6,2.2,2.75,0.2777777777777778,0.45454545454545453,0.36363636363636365,1.095959595959596,0.2534562211981567,0.4147465437788018,0.3317972350230415,3.9454545454545453,2.4111111111111114,3.013888888888889
La Liga 2 - Spain,Albacete,Sporting Gijón,1613841300,2021-02-20 17:15:00,Albacete,888sport,3.6,2.18,2.75,0.2777777777777778,0.4587155963302752,0.36363636363636365,1.1001297377444166,0.25249547234974523,0.41696500021058835,0.33053952743966647,3.9604670558798993,2.3982828282828286,3.0253567787971454
La Liga 2 - Spain,FC Cartagena,Las Palmas,1613849400,2021-02-20 19:30:00,Las Palmas,Paddy Power,3.0,2.4,2.8,0.3333333333333333,0.4166666666666667,0.35714285714285715,1.1071428571428572,0.30107526881720426,0.3763440860215054,0.3225806451612903,3.321428571428572,2.657142857142857,3.1
La Liga 2 - Spain,FC Cartagena,Las Palmas,1613849400,2021-02-20 19:30:00,Las Palmas,Betway,3.1,2.5,2.88,0.3225806451612903,0.4,0.3472222222222222,1.0698028673835127,0.30153279169109637,0.3739006616969595,0.324566546611944,3.3163888888888895,2.674507168458782,3.0810322580645164
La Liga 2 - Spain,FC Cartagena,Las Palmas,1613849400,2021-02-20 19:30:00,Las Palmas,Betclic,3.05,2.54,2.87,0.3278688524590164,0.39370078740157477,0.3484320557491289,1.07000169560972,0.3064190027027823,0.36794407804861645,0.32563691924860133,3.263505171609646,2.7178043068486892,3.070904866399897
